chromosome,start,end,y
8,90769975,90803291,28.7379
8,90914087,90940116,15.588
8,90945564,91013632,27.9435
8,91013633,91015456,24.10285
8,91015457,91064320,20.2622
8,91070836,91107703,11.0182
8,91634223,91803777,13.0471
8,91803778,91803860,6.8049455
8,91803861,91970864,0.562791
8,91970865,91971636,0.3927705
8,91971637,91997485,0.22275
8,92006024,92053292,3.05541
8,92082424,92099323,13.8303
8,92114060,92221721,0.844537
8,92221722,92231464,0.8539055
8,92231465,92410378,0.863274
8,92967203,93115514,0.0058106
8,93895758,94029901,5.65813
8,94146324,94179079,0
8,94241867,94242388,0
8,94710789,94741583,5.50037
8,94741584,94743755,8.237135
8,94743756,94752348,10.9739
8,94752349,94753001,6.97063
8,94753002,94753245,10.9739
8,94767072,94831462,4.78575
8,94870035,94938294,30.5291
8,95139399,95229531,0.0571006
8,95261481,95274578,13.4811
8,95384188,95390604,7.41013
8,95390605,95449180,5.34183
8,95449181,95487337,7.41013
8,95499921,95558770,22.9708
8,95558771,95560630,11.556794
8,95560631,95565757,22.9708
8,95653302,95719694,43.7541
8,95731931,95806064,15.0739
8,95825539,95891997,19.4735
8,95891998,95893974,17.2709
8,95893975,95907994,15.0683
8,95907995,95908906,9.472635
8,95908907,95938199,3.87697
8,95938200,95961639,2.51642
8,95961640,96128683,3.87697
8,96146032,96168912,6.55724
8,96257147,96281429,2.29729
8,97154562,97173020,0.0301257
8,97238148,97247862,11.431
8,97251626,97273838,21.0068
8,97273943,97349223,19.6099
8,97505579,97624000,53.0631
8,97657455,98161882,8.63173
8,98285717,98290176,19.2956
8,98656407,98740998,23.8891
8,98787285,98865241,77.6979
8,98881068,99037078,15.3339
8,99037079,99048944,87.76345
8,99048945,99058697,160.193
8,99076539,99105838,1.4741
8,99114572,99129469,16.1027
8,99129525,99172062,9.77679
8,99202061,99306621,3.03723
8,99413631,99439249,9.59928
8,99439250,99445076,4.9478215
8,99445077,99955055,9.59928
8,99956631,99964332,0.874273
8,100025494,100885427,6.42816
8,100885428,100889808,19.46898
8,100889809,100906290,32.5098
8,100973164,101143496,0.006168
8,101145588,101158028,0.248289
8,101162812,101166230,40.9037
8,101170134,101269287,10.1566
8,101269288,101271506,10.6453
8,101271507,101348446,11.134
8,101521980,101572012,1.88432
8,101585116,101675643,0.0027258
8,101698044,101735037,328.777
8,101928753,101965616,164.918
8,102190106,102218421,7.41764
8,102504660,102681954,32.4999
8,102698771,103137135,0.420293
8,103216730,103251346,10.7933
8,103265240,103425069,54.98
8,103540968,103550896,0.0417577
8,103563800,103573245,0.008222
8,103661007,103668130,42.2971
8,103838585,103876527,144.578
8,103876528,103906092,72.518058
8,103906093,103990104,0.458116
8,104033291,104085279,36.5788
8,104145191,104152937,0.0336632
8,104152938,104153703,0.04443565
8,104153704,104242533,0.0552081
8,104310661,104345094,41.0017
8,104383743,104395225,1.38929
8,104410863,104426941,21.9801
8,104426942,104427417,34.1235
8,104427418,104455681,46.2669
8,104512976,105268322,4.57566
8,105342552,105351314,0.12888
8,105351315,105368917,0.07060795
8,105368918,105479281,0.12888
8,105501459,105601252,18.1208
8,105602961,106330919,0.0080143
8,106330920,106431488,0.005307
8,106431489,106816760,0.0025997
8,107282473,107764922,12.9717
8,107771711,107782473,0.0435362
8,108261721,108510283,0.003477
8,108911544,109095913,0.0392049
8,109213445,109447562,123.387
8,109455830,109499145,48.4659
8,109619079,109799844,0.595571
8,110098850,110131813,0.296128
8,110253148,110346552,29.5363
8,110346553,110346614,31.8645
8,110346615,110358182,34.1927
8,110374706,110542559,0.0051974
8,110551940,110578225,16.2513
8,110586207,110656343,7.71854
8,110656344,110660313,3.86412125
8,110660314,110704020,7.71854
8,110975874,110988076,0.179985
8,113235157,114449328,0
8,114612539,114629187,0
8,116420724,116821899,17.3311
8,117654369,117778741,44.6159
8,117778742,117779164,29.1641
8,117779165,117858173,13.7123
8,117858174,117861702,59.47315
8,117861703,117887105,105.234
8,117950438,117956726,23.4428
8,117962512,118188953,0.0118272
8,118532952,118552501,22.4141
8,118806729,119124092,22.9511
8,119201698,119294377,3.99292
8,119294378,119412844,2.0123548
8,119412845,119634234,3.99292
8,119935796,119964439,21.2346
8,120007691,120118821,0.133383
8,120177273,120257913,97.3259
8,120428546,120436593,15.735
8,120569326,120685693,0.0179608
8,120743015,120845103,25.4147
8,120846216,120868250,39.5858
8,120885957,121063152,2.58826
8,121072019,121384275,0.0399967
8,121393000,121457639,31.3045
8,121457640,121457642,25.8384
8,121457643,121547984,20.3723
8,121547985,121554373,11.25261
8,121554374,121825513,2.13292
8,122624356,122653630,0.150341
8,123793633,123986750,8.59637
8,124025404,124054207,41.737
8,124054208,124054663,24.740815
8,124054664,124164393,7.74463
8,124191200,124222314,0.938984
8,124232196,124253638,24.7009
8,124260696,124287781,6.50687
8,124332090,124428590,88.5948
8,124428965,124479470,10.6087
8,124510129,124553446,10.6418
8,124657767,124665190,0.0475481
8,124693034,124749647,0.053213
8,124780696,124827692,48.8424
8,124864227,125132302,0.0266571
8,125324231,125384933,12.6068
8,125463048,125474391,18.2298
8,125486979,125500155,16.6174
8,125500726,125551343,27.0935
8,125551344,125551699,78.32075
8,125551700,125563030,129.548
8,125563031,125580751,68.661155
8,125580752,125740730,7.77431
8,125985540,125991631,0.0104639
8,126010739,126034525,61.4817
8,126036502,126103920,26.5253
8,126103921,126104082,22.60985
8,126104083,126379362,18.6944
8,126442563,126450647,44.2009
8,127564687,127570638,79.0455
8,128426535,128432311,0.187115
8,128747680,128753674,90.3385
8,128959126,128960591,0.32142
8,130760442,130799134,8.16639
8,130851839,131029375,32.6769
8,131064353,131455906,22.9558
8,131792547,132054672,0
8,132916335,133025889,35.4377
8,133036467,133071627,0
8,133071628,133073732,0
8,133073733,133097902,0
8,133097903,133123406,0
8,133133108,133493200,0.0022344
8,133584320,133687838,0.0646717
8,133697253,133772958,0.0492904
8,133787618,133861052,11.0744
8,133879203,134048972,0.102335
8,134048973,134115298,0.06202985
8,134115299,134147147,0.102335
8,134203282,134242587,0.0374585
8,134249414,134314265,20.2011
8,134467091,134584183,10.9491
8,135490031,135725292,2.56958
8,136469700,136668965,6.92998
8,139142266,139509065,0.0038398
8,139600478,139926249,1.09635
8,140613081,140715299,0.0269593
8,140742586,140943415,1.31482
8,140943416,140946190,0.65741
8,140946191,141468678,1.31482
8,141521397,141527236,26.1852
8,141541264,141645718,22.8413
8,141667999,142012315,18.2351
8,142127377,142205907,5.86916
8,142217265,142264663,10.0976
8,142264664,142266916,5.05705365
8,142266917,142318404,10.0976
8,142366600,142377367,0.0565498
8,142402093,142441620,13.2368
8,142524738,142528837,0
8,143293441,143484601,4.03887
8,143530791,143626370,0.0247094
8,143692405,143696833,0.753475
8,143751726,143764142,0.650992
8,143781529,143786545,23.1748
8,143808621,143818345,37.8407
8,143822362,143823829,0.095724
8,143831568,143833952,0.0288461
8,143845752,143859640,7.09565
8,143866296,143868008,2.60797
8,143915663,143953771,0.0098249
8,143953772,143961262,0.0060271
8,143961263,143991974,0.0098249
8,143991975,143997922,0.00637145
8,143997923,143999259,0.002918
8,144099399,144105249,59.4541
8,144120626,144141359,0.897408
8,144161874,144164418,0.0086714
8,144239331,144242128,0
8,144295068,144299044,0.0075119
8,144328991,144329279,6.3393
8,144329280,144344875,6.3393
8,144344876,144349602,6.3393
8,144349603,144358573,9.7301
8,144358574,144359101,13.1209
8,144371846,144380231,5.44104
8,144386554,144442149,14.6932
8,144451057,144466390,24.269
8,144501352,144512576,0.249765
8,144519825,144623623,14.5192
8,144635377,144645232,47.8706
8,144648357,144655141,8.01817
8,144656955,144660819,52.8921
8,144661867,144680073,93.8762
8,144680074,144681711,48.90368
8,144681712,144682485,3.93116
8,144686083,144691943,8.62497
8,144694788,144700218,61.0133
8,144718183,144735900,24.6344
8,144766622,144788863,13.4959
8,144788864,144790279,6.7751262
8,144790280,144796068,13.4959
8,144798429,144804628,1.82292
8,144806103,144815971,56.7678
8,144873090,144897549,60.7528
8,144898514,144912029,60.6333
8,144915764,144924200,11.2522
8,144939497,144952632,13.1332
8,144989321,145050902,79.7296
8,145051321,145064225,40.4049
8,145064226,145067583,50.3475
8,145067584,145086581,40.4049
8,145086582,145086940,20.3365425
8,145086941,145101933,0.268185
8,145106167,145118735,9.74451
8,145133529,145135550,24.2803
8,145137493,145141119,47.924
8,145149930,145152428,123.245
8,145153536,145159401,35.5738
8,145159402,145162514,41.59535
8,145162515,145162628,35.5738
8,145162629,145163027,18.512075
8,145163028,145173218,1.45035
8,145192672,145195746,2.23068
8,145202919,145316843,6.32956
8,145317003,145321516,0.313278
8,145321517,145323045,0.1637077
8,145323046,145331153,0.313278
8,145437880,145440835,0.0355088
8,145486055,145490548,6.01538
8,145490549,145492470,3.01626585
8,145492471,145515082,6.01538
8,145515280,145538385,27.5296
8,145539954,145550573,23.5413
8,145554228,145559943,0.0340152
8,145575878,145576887,0.807657
8,145576888,145577794,0.807657
8,145577795,145578574,22.007538
8,145578575,145579090,32.6074785
8,145579091,145579269,35.5558856666667
8,145579270,145583036,52.93
8,145583037,145584932,64.4073
8,145596790,145618443,11.5696
8,145618444,145618457,37.2253
8,145618458,145634753,62.881
8,145635126,145642279,20.0435
8,145649000,145653931,18.1164
8,145654165,145669827,44.6805
8,145674965,145691060,14.7863
8,145691426,145698794,14.9216
8,145698795,145699585,7.5233535
8,145699586,145701718,0.125107
8,145703352,145727504,39.0061
8,145728356,145732557,0.690105
8,145734457,145736596,4.78728
8,145736667,145743229,54.2528
8,145743376,145750557,13.711
8,145751117,145754516,4.4475
8,145754563,145911194,11.7535
8,145946298,145981802,18.3717
8,145998499,146012730,5.80535
8,146015150,146017972,813.805
8,146024261,146036554,4.24944
8,146052849,146066426,8.0613
8,146066427,146072894,9.6149
8,146072895,146076631,11.1685
8,146076632,146079121,6.72872
8,146079122,146127553,2.28894
8,146155744,146176274,4.91171
8,146277764,146281416,41.8508
9,116237,118417,0.314252
9,121041,188979,0.881286
9,213108,214853,0.0688573
9,214854,215893,0.0686758
9,215894,465259,0.0684943
9,470291,746105,1.91597
9,841690,969090,0.19479
9,976964,991731,0.0358915
9,1050354,1057552,0.275325
9,2015342,2193624,0.651076
9,2621834,2660053,0.922187
9,2717502,2720468,0.070545
9,2720469,2730037,5.1928725
9,2730038,2844241,10.3152
9,3218297,3452304,0.496013
9,3452305,3469181,0.2480065
9,3469182,3526004,0.496013
9,3824127,4348392,0.101315
9,4490444,4553385,0.904302
9,4553386,4587469,0.4638971
9,4587470,4662297,0.0234922
9,4662298,4665256,0.4553286
9,4665257,4666674,0.0234922
9,4679559,4708398,1.63579
9,4711155,4742043,5.00979
9,4792869,4859119,2.47808
9,4859120,4859260,1.26942045
9,4859261,4885917,2.47808
9,4985033,5077162,0.649127
9,5077163,5084580,0.3245635
9,5084581,5128183,0.649127
9,5131979,5185668,0
9,5231419,5235304,0.004389
9,5299868,5304969,0.180999
9,5334969,5339873,0.0466459
9,5357973,5437878,3.36265
9,5450503,5470566,0.333682
9,5510545,5571282,0.0070863
9,5629025,5765075,2.15001
9,5765076,5776557,3.407445
9,5776558,5833117,4.66488
9,5881596,5890801,1.4617
9,5890802,5910606,0.7572494
9,5910607,6007901,1.4617
9,6011043,6015618,4.98386
9,6215805,6257983,0.0053015
9,6328349,6331900,0
9,6413151,6467617,4.06861
9,6467618,6470375,2.0389645
9,6470376,6507054,4.06861
9,6532464,6645650,0.143524
9,6720863,7175648,0.946969
9,7796490,7888380,2.1047
9,8314246,10612723,0.152746
9,12685439,12710290,0.122803
9,12775020,12822130,3.84564
9,13105703,13279589,1.19144
9,14081842,14398982,2.6889
9,14611069,14693469,1.66874
9,14719722,14722715,0.0211538
9,14734664,14910993,0.0136537
9,15163620,15307358,0.438993
9,15422702,15464063,2.41544
9,15464064,15465951,4.643425
9,15465952,15511017,6.87141
9,15552895,16061661,0.180654
9,16203933,16276311,0
9,16409501,16870841,0.116259
9,17134980,17503921,0.477197
9,17579080,17797127,0.0686817
9,18473892,18910948,0.0030538
9,18927656,19033251,0.0077218
9,19049372,19051019,7.99545
9,19053141,19103117,3.14307
9,19108373,19149288,4.91097
9,19230433,19374139,1.84689
9,19375713,19380252,85.0388
9,19408925,19452018,0.421861
9,19507450,19786926,0
9,20341663,20622542,0.0916908
9,20658308,20995305,2.32791
9,20995306,20995954,1.2313925
9,20995955,21031635,0.134875
9,21077104,21077943,0.0407966
9,21140631,21142144,0
9,21165636,21166659,0
9,21186617,21187598,0
9,21201468,21202204,0
9,21206180,21207142,0.0355859
9,21216372,21217310,0
9,21227242,21228221,0
9,21239201,21239978,0
9,21304613,21305312,0
9,21329670,21335379,2.66471
9,21349834,21351377,0
9,21367371,21368075,0
9,21384254,21385396,0
9,21409146,21410184,0
9,21440440,21441315,0
9,21480841,21482312,0.413232
9,21802542,21931646,3.13913
9,21967137,21967738,0.0284628
9,21967751,21995300,3.96471
9,22002902,22009362,10.1219
9,22446840,22455739,0.161531
9,23690102,23826335,3.44025
9,24542950,24545944,0
9,25676396,25678856,2.01911
9,26840683,26892802,3.37689
9,26904081,26947036,4.10017
9,26947037,26947461,2.10135
9,26947462,26993133,0.10253
9,26993134,27005691,0.051265
9,27005692,27062928,0.10253
9,27109139,27230173,0.0143747
9,27284656,27297137,0.0122829
9,27325207,27524311,1.04809
9,27524312,27526496,0.524045
9,27526497,27529779,1.04809
9,27546544,27573864,1.12374
9,27948076,28670283,0.720703
9,32384618,32454767,4.13354
9,32455300,32526322,18.448
9,32540542,32552551,8.16241
9,32552997,32566786,40.233
9,32566787,32568619,20.701025
9,32568620,32573160,40.233
9,32783497,32787397,0.0215319
9,32972604,33025166,8.5312
9,33025209,33039905,101.361
9,33041762,33076665,14.8482
9,33104080,33167354,41.7898
9,33218363,33247817,0.0130998
9,33247818,33248565,2.4482199
9,33248566,33264761,4.88334
9,33264940,33281977,34.3611
9,33290509,33371155,11.147
9,33384765,33402643,0.0122917
9,33441152,33447609,2.77091
9,33461439,33473928,18.2196
9,33524392,33573007,2.3003
9,33750515,33799230,0.100007
9,33817565,33920402,13.8191
9,33921691,34048947,9.8543
9,34086385,34127397,12.9407
9,34179003,34252378,17.8154
9,34252379,34252521,11.64422
9,34252522,34329198,5.47304
9,34329504,34343709,7.58521
9,34366668,34376851,5.86775
9,34379017,34397830,0.0714437
9,34398182,34457411,4.40371
9,34457412,34458568,2.2627335
9,34458569,34520982,0.121757
9,34521038,34523039,0.24761
9,34551430,34590121,0.388679
9,34610483,34612101,14.8202
9,34613548,34620515,4.0794
9,34621376,34628104,0.0789333
9,34634719,34637806,22.378
9,34638130,34646641,6.36619
9,34646642,34650698,6.36619
9,34650699,34651032,5.35704
9,34651033,34657110,4.852465
9,34657111,34661876,3.33874
9,34661877,34661889,1.7597785
9,34661890,34664045,0.180817
9,34664160,34666109,0.378282
9,34689564,34691274,0
9,34709002,34710121,0
9,34723052,34729464,0.0243331
9,34957484,34982541,0.170364
9,34989638,34998897,0.732968
9,35041092,35042389,0.109957
9,35042390,35042824,0.1040279
9,35042825,35045988,0.109957
9,35056061,35073246,86.1682
9,35073832,35080013,19.1057
9,35088685,35096591,14.9259
9,35099888,35103154,53.4665
9,35104109,35116338,2.01717
9,35161999,35361055,5.2142
9,35361056,35361262,2.6071
9,35361263,35405335,5.2142
9,35490124,35561827,5.71814
9,35561828,35561895,3.1908555
9,35561896,35563896,0.663571
9,35605367,35609529,6.4695
9,35609530,35610038,3.5363265
9,35610039,35646807,0.603153
9,35649292,35650937,0.006662
9,35658301,35658871,5.36097
9,35658872,35661508,5.01743
9,35661509,35673852,4.67389
9,35673853,35675863,2.5121285
9,35675864,35681156,0.350367
9,35681989,35691017,42.4722
9,35696945,35732331,38.4558
9,35732332,35732392,27.08335
9,35732393,35736862,15.7109
9,35736863,35737001,14.6867
9,35737002,35749202,13.6625
9,35749203,35749983,10.946415
9,35749984,35758572,8.23033
9,35792151,35808041,1.43171
9,35808042,35809729,0.795906
9,35809730,35812269,0.160102
9,35812957,35814447,11.2484
9,35814448,35815351,5.9752105
9,35815352,35816387,0.702021
9,35816388,35828744,0.35970605
9,35828745,35854844,0.702021
9,35869375,35870461,0.0157632
9,35906189,35907138,0.162328
9,35957105,35958151,0.106375
9,36036430,36124448,0.782324
9,36136732,36163910,1.69585
9,36169389,36171329,0
9,36190853,36214437,30.4028
9,36214438,36277053,15.647206
9,36277054,36304778,30.4028
9,36336393,36487545,6.22936
9,36572859,36677678,33.845
9,36833272,37034103,0.0211339
9,37120536,37358146,6.45766
9,37422663,37436987,10.3081
9,37438111,37465396,9.96709
9,37485932,37503694,18.5807
9,37510889,37582642,2.61147
9,37582643,37588871,7.268035
9,37588872,37592639,11.9246
9,37650997,37746901,0.0305793
9,37753804,37766974,5.24059
9,37766975,37778969,6.59174
9,37778970,37800498,7.94289
9,37800499,37801434,7.00765
9,37801435,37867663,6.07241
9,37879400,37904350,4.6484
9,37919131,38069210,12.8675
9,38392661,38398658,15.6117
9,38408991,38424444,3.48022
9,38540566,38577204,1.85994
9,38577205,38620657,1.85994
9,39072764,39288312,2.40624
9,39355699,39361956,0
9,39884975,39891210,0
9,40028620,40032417,0.284223
9,40700291,40706537,0
9,40760700,40836415,0.735889
9,41321107,41327364,0
9,41500679,41506925,0
9,42368303,42409988,0.0248543
9,42409989,42411410,0.02851095
9,42411411,42474239,0.0321676
9,42668608,42714962,0.0341795
9,42717234,42720342,0
9,43064966,43133544,0.0031154
9,43135095,43135514,0
9,43624507,43630730,0.0039783
9,43684902,43924049,0.174437
9,44325916,44326077,0
9,44400717,44402427,0
9,44867571,44870528,0
9,44990314,44991483,0
9,45441273,45441542,0.602884
9,45727107,45728274,0.584134
9,45733559,45734896,0.0550067
9,46385691,46387031,0.0713401
9,46389110,46391556,0.0076528
9,47295855,47314322,0.0011515
9,65503363,65509610,0
9,67784944,67786624,0.739418
9,67924791,67925210,0
9,67926761,67968792,0.0099591
9,67968793,67969840,0.0230731
9,67969841,67987998,0.0361871
9,69199480,69202204,0.003144
9,69204538,69252844,0.441126
9,69252845,69254032,0.2313803
9,69254033,69269662,0.441126
9,69377902,69380597,0
9,69381812,69425560,0.0372761
9,69650263,69660358,0.0088688
9,70175707,70178815,0.0055113
9,70426623,70429731,0.0027556
9,70432004,70497240,2.26599
9,70646589,70648956,1.11433
9,70856397,70866134,0.391648
9,70866135,70866572,0.195824
